date,value
1569888000,20.0
1569888302,20.29523
1569888607,21.155107
1569888980,21.197305
1569889305,21.178161
1569889614,21.163539
1569890049,21.143394
1569890614,21.117204
1569890926,21.102725
1569891323,21.08429
1569891662,21.069052
1569892005,21.059718
1569892570,21.04473
1569892971,21.033855
1569893372,21.022974
1569894153,21.001813
1569895200,20.973437
1569895634,20.977996
1569896056,20.984182
1569896695,20.992804
1569897511,21.003871
1569898640,21.019171
1569898985,21.020581
1569899314,21.014365
1569899841,21.006371
1569900781,20.992279
1569901944,20.974847
1569902400,20.968031
1569902824,20.970801
1569903292,20.97516
1569903961,20.98087
1569904853,20.988517
1569906000,20.99835
1569906851,20.996239
1569907419,20.994399
1569908492,20.991583
1569909248,20.989229
1569909600,20.988109
1569910354,20.988285
1569911136,20.988229
1569911918,20.988249
1569913033,20.988246
1569913426,20.990822
1569913882,20.999146
1569914221,21.004642
1569914560,21.010212
1569915101,21.019086
1569916012,21.034053
1569916800,21.046973
1569917359,21.051312
1569918478,21.059112
1569919597,21.067112
1569920400,21.072882
1569920721,21.088497
1569921084,21.110383
1569921648,21.142136
1569922179,21.17213
1569924000,21.274738
1569924313,21.30099
1569924723,21.338612
1569925116,21.373626
1569925509,21.408665
1569926423,21.490206
1569927600,21.595219
1569928145,21.626301
1569928767,21.66097
1569929124,21.680826
1569930240,21.742981
1569931200,21.796397
1569931534,21.79877
1569931860,21.797121
1569932409,21.79676
1569932836,21.796447
1569934286,21.795413
1569934800,21.79505
1569935229,21.809755
1569935816,21.83199
1569936581,21.860365
1569938400,21.927874
1569938775,21.963654
1569939176,22.00585
1569939788,22.068223
1569940421,22.132878
1569941595,22.252706
1569942000,22.294018
1569942532,22.319296
1569943106,22.345016
1569944083,22.388961
1569945048,22.432409
1569945600,22.457239
1569946394,22.488456
1569946897,22.508302
1569948163,22.558006
1569949099,22.594743
1569949475,22.598355
1569949876,22.591536
1569950423,22.584962
1569950886,22.579325
1569952178,22.563647
1569952800,22.556111
1569953187,22.550156
1569953963,22.5379
1569955127,22.519592
1569956400,22.499621
1569956847,22.49997
1569957406,22.502409
1569957966,22.503557
1569958657,22.505735
1569959348,22.507628
1569960000,22.509478
1569960798,22.509054
1569962396,22.507855
1569963600,22.506988
1569963947,22.503274
1569964578,22.494661
1569965304,22.485394
