date,value
1569888000,12.02
1569888302,11.965417
1569888607,11.910317
1569888980,11.842884
1569889305,11.78423
1569889614,11.728546
1569890049,11.649955
1569890614,11.548016
1569890926,11.491655
1569891323,11.419891
1569891662,11.36338
1569892005,11.327216
1569892570,11.267566
1569892971,11.225218
1569893372,11.18287
1569894153,11.100472
1569895200,10.99
1569895634,11.012906
1569896056,11.035213
1569896695,11.06892
1569897511,11.111996
1569898640,11.171557
1569898985,11.169205
1569899314,11.149985
1569899841,11.119273
1569900781,11.064423
1569901944,10.996547
1569902400,10.97
1569902824,10.984142
1569903292,10.999754
1569903961,11.022048
1569904853,11.051779
1569906000,11.09
1569906851,11.080539
1569907419,11.074231
1569908492,11.0623
1569909248,11.053901
1569909600,11.05
1569910354,11.05
1569911136,11.05
1569911918,11.05
1569913033,11.05
1569913426,11.06446
1569913882,11.093622
1569914221,11.115271
1569914560,11.13692
1569915101,11.171479
1569916012,11.229719
1569916800,11.28
1569917359,11.29554
1569918478,11.326619
1569919597,11.357699
1569920400,11.38
1569920721,11.450483
1569921084,11.530175
1569921648,11.653932
1569922179,11.770599
1569924000,12.17
1569924313,12.278914
1569924723,12.421242
1569925116,12.557659
1569925509,12.694075
1569926423,13.011331
1569927600,13.42
1569928145,13.538105
1569928767,13.672978
1569929124,13.750285
1569930240,13.99219
1569931200,14.2
1569931534,14.199071
1569931860,14.198166
1569932409,14.196642
1569932836,14.195455
1569934286,14.191425
1569934800,14.19
1569935229,14.252101
1569935816,14.336829
1569936581,14.447321
1569938400,14.71
1569938775,14.859186
1569939176,15.018562
1569939788,15.26157
1569940421,15.51308
1569941595,15.97927
1569942000,16.14
1569942532,16.233166
1569943106,16.333617
1569944083,16.504615
1569945048,16.673528
1569945600,16.77
1569946394,16.89142
1569946897,16.96829
1569948163,17.161659
1569949099,17.304597
1569949475,17.306989
1569949876,17.288055
1569950423,17.262217
1569950886,17.240378
1569952178,17.17934
1569952800,17.15
1569953187,17.126303
1569953963,17.078909
1569955127,17.007778
1569956400,16.93
1569956847,16.934968
1569957406,16.941186
1569957966,16.947404
1569958657,16.955083
1569959348,16.962763
1569960000,16.97
1569960798,16.967781
1569962396,16.963344
1569963600,16.96
1569963947,16.942633
1569964578,16.911073
1569965304,16.874797
1569965861,16.846911
1569967200,16.78
1569967616,16.637545
1569968076,16.480566
1569968781,16.239744
1569969590,15.963296
1569970780,15.556665
1569971395,15.318582
1569972585,14.855746
1569973775,14.39291
1569974400,14.15
1569974715,14.126374
1569975042,14.101821
1569975502,14.067339
1569975874,14.039417
1569976641,13.981922
1569977661,13.905355
1569978000,13.88
1569978324,13.8683
1569978972,13.8449
1569979620,13.8215
1569980572,13.787117
1569981524,13.752733
1569982058,13.693966
1569982975,13.581897
1569983640,13.500663
1569984466,13.399632
1569985200,13.31
1569985554,13.24702
1569986143,13.142243
1569986659,13.05056
1569987175,12.958877
1569988407,12.739854
1569988800,12.67
1569989167,12.521056
1569989593,12.348052
1569990246,12.083338
1569990933,11.804921
1569992058,11.348653
1569992400,11.21
1569992804,10.952965
1569993498,10.511231
1569993923,10.240855
1569994348,9.9704779
1569995407,9.2966293
1569996000,8.92
1569996387,8.8143943
1569996798,8.7025075
1569997135,8.6110168
1569997471,8.5195261
1569998553,8.2247636
1569999600,7.94
1570000006,7.9513013
1570000415,7.962649
1570000920,7.9766843
1570001365,7.9890451
1570002092,8.0092318
1570003200,8.04
1570003661,8.0913
1570004132,8.1436042
1570004603,8.1959083
1570005204,8.2627657
1570005806,8.3296231
1570006565,8.4139121
1570007142,8.5219081
1570007828,8.6857244
1570008324,8.8041228
1570008939,8.9510899
1570009554,9.0980569
1570010400,9.3
1570010940,9.4111248
1570012021,9.6333743
1570013103,9.8556239
1570014000,10.04
1570014413,10.07906
1570014895,10.124596
1570015246,10.157706
1570015596,10.190815
1570016376,10.264486
1570017600,10.38
1570018680,10.512
1570020840,10.776
1570021200,10.82
1570021548,10.978986
1570021853,11.117628
1570022362,11.3496
1570022860,11.576539
1570024259,12.213714
1570024800,12.46
1570025171,12.477538
1570025703,12.502645
1570026325,12.532021
1570027234,12.574968
1570028144,12.617914
1570028472,12.640108
1570028851,12.692671
1570029413,12.770755
1570029773,12.820793
1570030345,12.900272
1570031384,13.044506
1570032000,13.13
1570032813,13.13
1570033356,13.13
1570033898,13.13
1570034441,13.13
1570035240,13.13
1570035600,13.13
1570035965,12.97061
1570036287,12.829958
1570036773,12.618347
1570037222,12.422551
1570038770,11.747238
1570039200,11.56
1570039649,11.402623
1570040548,11.087869
1570041448,10.773115
1570042800,10.3
1570043155,10.226882
1570043653,10.12448
1570044088,10.035185
1570044522,9.9458909
1570045493,9.7463537
1570046400,9.56
1570046955,9.43508
1570048065,9.18524
1570049412,8.8822908
1570050000,8.75
1570051465,8.4283098
1570053600,7.96
1570054391,7.8830387
1570054919,7.8317311
1570055447,7.7804236
1570055974,7.729116
1570056751,7.6536364
1570057200,7.61
1570057532,7.6053787
1570057931,7.5998403
1570058467,7.5923998
1570058852,7.5870533
