date,value
1569888000,20.0
1569888322,18.505055
1569888638,18.955952
1569888983,19.0047
1569889329,19.001976
1569889674,19.001299
1569890152,19.002034
1569890971,19.001613
1569893152,19.001916
1569895200,19.002123
1569898800,19.257435
1569902400,19.259217
1569906000,19.259891
1569906648,19.333045
1569907944,19.49362
1569909240,19.650404
1569909600,19.693641
1569911379,19.985229
1569913200,20.284477
1569913680,20.496807
1569914320,20.941037
1569914768,21.25062
1569915821,21.978812
1569916800,22.655943
1569917126,22.778627
1569917540,22.795905
1569918110,22.811716
1569918560,22.824557
1569919176,22.842153
1569919975,22.864984
1569920400,22.87712
1569921537,22.846387
1569923812,22.780486
1569926274,22.935268
1569927600,23.02925
1569928441,23.027479
1569930123,23.013496
1569931200,23.004308
1569933315,23.170377
1569934800,23.287051
1569937720,23.082796
1569938400,23.035117
1569939476,22.887868
1569941152,22.661894
1569942000,22.54745
1569942502,22.538043
1569943508,22.533085
1569945600,22.51887
1569946044,22.488817
1569946934,22.423779
1569948113,22.339596
1569949200,22.262408
1569950783,22.293527
1569952800,22.33607
1569953493,22.324393
1569954880,22.293353
1569956400,22.260833
1569956931,22.189938
1569957993,22.035726
1569959056,21.884067
1569960000,21.749975
1569960430,21.749821
1569961291,21.764861
1569963387,21.795154
1569965695,21.916086
1569967200,22.001488
1569970099,21.798832
1569970800,21.749717
1569971248,21.56453
1569971947,21.096747
1569972762,20.552218
1569973577,20.006487
1569974400,19.456043
1569974954,19.321614
1569975723,19.30849
1569976230,19.297138
1569977377,19.27284
1569978000,19.259906
1569980778,19.258882
1569986335,19.259039
1569992400,19.259513
1569993453,19.383263
1569995560,19.641491
1569996000,19.696387
1569998612,19.937491
1569999600,20.028778
1570000086,20.176864
1570000732,20.533411
1570001185,20.781506
1570002258,21.370809
1570003200,21.888292
1570003552,22.041999
1570003856,22.094926
1570004348,22.164625
1570004804,22.229693
1570005496,22.328619
1570006621,22.489299
1570007298,22.487466
1570008295,22.41185
1570009568,22.320994
1570010400,22.262669
1570012244,22.390271
1570014000,22.514081
1570014727,22.509237
1570016183,22.486311
1570017600,22.465507
1570019382,22.478766
1570022948,22.504528
1570024800,22.517665
1570026408,22.371115
1570028400,22.186897
1570029094,22.148912
1570030482,22.08093
1570032000,22.006852
1570034736,21.809939
1570035600,21.747905
1570039200,21.567744
1570042800,21.745219
1570046400,21.746804
1570050000,21.568026
1570053600,21.490046
1570057200,21.489591
1570057576,21.362005
1570058125,21.007038
1570058678,20.649809
1570060112,19.722351
1570060800,19.277151
1570061229,19.167145
1570061653,19.179816
1570062681,19.209275
1570063412,19.230227
1570064400,19.258555
1570067422,19.259101
1570068000,19.259191
1570071600,19.233397
1570075200,19.258778
1570078800,19.25899
1570082400,19.565725
1570086000,19.772507
1570086342,19.915369
1570086874,20.317862
1570087432,20.744031
1570088656,21.677555
1570089600,22.397679
1570089944,22.580392
1570090348,22.674345
1570091076,22.829545
1570091818,22.988676
1570092901,23.220652
1570093361,23.286376
1570093684,23.263701
1570094007,23.229879
1570094330,23.210149
1570094935,23.166792
1570095540,23.123256
1570096492,23.055612
1570096800,23.033936
1570097588,23.13947
1570098114,23.219548
1570098755,23.306526
1570099558,23.424423
1570100400,23.546978
1570100873,23.577133
1570101555,23.618067
1570102237,23.663984
1570103338,23.733472
1570104000,23.775308
1570105520,23.682317
1570107600,23.549612
1570109017,23.446322
1570111200,23.290021
1570112050,23.194953
1570113751,22.999665
1570114800,22.878913
1570115418,22.859371
1570116125,22.841646
1570116833,22.81933
1570117837,22.792168
1570118400,22.776962
1570118865,22.713702
1570119796,22.577933
1570120727,22.444981
1570121658,22.31312
1570122000,22.264783
1570122492,22.243838
1570122964,22.23571
1570123437,22.219473
1570124304,22.195884
1570125172,22.170536
1570125600,22.158029
1570126763,22.109016
1570129090,22.009219
1570130280,21.928352
1570132440,21.773717
1570132800,21.747718
1570133575,21.735367
1570135519,21.708741
1570136400,21.695651
1570137938,21.7166
1570140000,21.745894
1570142246,21.58834
1570143600,21.492759
1570144047,21.343976
1570144734,20.943213
1570145423,20.542742
1570146111,20.140712
1570147200,19.50572
1570147526,19.34549
1570147896,19.265856
1570148221,19.208469
1570148895,19.088247
1570150753,18.75626
1570151880,18.367823
1570154040,17.593921
1570154400,17.463555
1570154778,17.616077
1570155125,17.797123
1570155722,18.082665
1570156454,18.432514
1570158000,19.172642
1570158492,19.012907
1570158820,18.845437
1570159149,18.722525
1570159477,18.588691
1570160201,18.292849
1570161600,17.725053
1570162024,17.70834
1570162874,17.716809
1570163723,17.719043
1570164572,17.713296
1570165200,17.716031
1570165646,17.949905
1570165986,18.151914
1570166326,18.34015
1570167207,18.838507
1570168295,19.451898
1570168800,19.736403
1570169369,19.839431
1570170192,19.946348
1570171014,20.082908
1570172400,20.28876
1570172730,20.444874
1570173288,20.904839
1570173795,21.327667
1570174841,22.200574
1570176000,23.166525
1570176358,23.332369
1570176702,23.382408
1570177069,23.431351
1570177757,23.525007
1570179217,23.72315
1570179600,23.774937
1570182380,24.191993
1570183200,24.314939
1570183524,24.341639
1570184172,24.386502
1570186376,24.543074
1570186800,24.57369
1570187461,24.594821
1570188783,24.631148
1570190400,24.677173
1570192461,24.474808
1570194000,24.322345
1570196385,23.980069
1570197600,23.805985
1570197924,23.790237
1570198572,23.769177
1570200022,23.718578
1570201200,23.675244
1570202650,23.522239
1570204800,23.292182
1570205605,23.177275
1570207216,22.946822
1570208400,22.777405
1570208724,22.751629
1570209372,22.706698
1570211794,22.534384
1570212726,22.491828
1570214180,22.44099
1570216422,22.360508
1570219200,22.261287
1570222720,22.285517
1570226400,22.005629
1570226724,22.002098
1570227372,22.003274
1570228880,22.004307
1570230000,22.003499
1570230435,21.860508
1570231082,21.472925
1570231815,21.035832
1570232549,20.597476
1570233600,19.969642
1570233974,19.846457
1570234363,19.834125
1570234713,19.827352
1570235274,19.815131
1570235835,19.803134
1570237200,19.773904
1570237738,19.701402
1570238815,19.54478
1570240218,19.344491
1570240800,19.26204
1570241332,19.256931
1570242395,19.259332
1570244385,19.259102
1570244724,19.198246
1570245372,19.055617
1570246020,18.913685
1570246933,18.722102
1570248000,18.495265
1570248582,18.600939
1570249746,18.859366
1570250910,19.108214
1570251600,19.253962
1570252764,19.49587
1570255092,19.979401
1570258800,21.055005
1570259880,21.775315
1570262040,23.395574
1570262400,23.684151
1570262733,23.873821
1570263162,23.989762
1570263938,24.183234
1570264699,24.373825
1570265898,24.673699
1570266519,24.761211
1570266865,24.793105
1570268032,24.92107
1570269600,25.089953
1570270225,25.007772
1570271476,24.82316
1570272726,24.645758
1570273200,24.579111
1570274450,24.714179
1570276800,24.98512
1570278208,24.830609
1570280400,24.579437
1570282013,24.687341
1570284000,24.827668
1570284594,24.639612
1570285784,24.212411
1570286735,23.880269
1570287600,23.58147
1570288455,23.50395
1570289026,23.46507
1570289597,23.414259
1570290730,23.329489
1570291200,23.296184
1570291789,23.170159
1570292967,22.913635
1570294146,22.6626
1570294800,22.523425
1570295291,22.511356
1570296273,22.507712
1570297990,22.495616
1570298400,22.492106
1570300117,22.383106
1570302000,22.26271
