date,value
1569888000,37.0
1569888322,40.020565
1569888638,40.690524
1569888983,40.704032
1569889329,40.697341
1569889674,40.698322
1569890152,40.698843
1569890971,40.698288
1569893152,40.69879
1569895200,40.699066
1569898800,40.474212
1569902400,40.458358
1569906000,40.450832
1569906648,40.406462
1569907944,40.272144
1569909240,40.116373
1569909600,40.072136
1569911379,39.814296
1569913200,39.542167
1569913680,39.828796
1569914320,40.455456
1569914768,40.889432
1569915821,41.909289
1569916800,42.857542
1569917126,42.979408
1569917540,42.964712
1569918110,42.949106
1569918560,42.937017
1569919176,42.920569
1569919975,42.899132
1569920400,42.887743
1569921537,42.905898
1569923812,42.963556
1569926274,42.840842
1569927600,42.761597
1569928441,42.744594
1569930123,42.747904
1569931200,42.759647
1569933315,42.622548
1569934800,42.521565
1569937720,42.675307
1569938400,42.712332
1569939476,42.838038
1569941152,43.053727
1569942000,43.16217
1569942502,43.187759
1569943508,43.206794
1569945600,43.215967
1569946044,43.234456
1569946934,43.287472
1569948113,43.370092
1569949200,43.44302
1569950783,43.430559
1569952800,43.399497
1569953493,43.39903
1569954880,43.420864
1569956400,43.45447
1569956931,43.50249
1569957993,43.632803
1569959056,43.782084
1569960000,43.90904
1569960430,43.928656
1569961291,43.932799
1569963387,43.89542
1569965695,43.793533
1569967200,43.720445
1569970099,43.878748
1569970800,43.918147
1569971248,43.626166
1569971947,42.932721
1569972762,42.128982
1569973577,41.324242
1569974400,40.512627
1569974954,40.386751
1569975723,40.406549
1569976230,40.416628
1569977377,40.439811
1569978000,40.452453
1569980778,40.457316
1569986335,40.457896
1569992400,40.456128
1569993453,40.363767
1569995560,40.132072
1569996000,40.077748
1569998612,39.844649
1569999600,39.756989
1570000086,40.104437
1570000732,40.824533
1570001185,41.323514
1570002258,42.50709
1570003200,43.546172
1570003552,43.686884
1570003856,43.6488
1570004348,43.5814
1570004804,43.520604
1570005496,43.42783
1570006621,43.27722
1570007298,43.24742
1570008295,43.292728
1570009568,43.390594
1570010400,43.452366
1570012244,43.351218
1570014000,43.244704
1570014727,43.230122
1570016183,43.23978
1570017600,43.263368
1570019382,43.255769
1570022948,43.23255
1570024800,43.218831
1570026408,43.337344
1570028400,43.500135
1570029094,43.547838
1570030482,43.619242
1570032000,43.687082
1570034736,43.866001
1570035600,43.922687
1570039200,44.097427
1570042800,43.952471
1570046400,43.941721
1570050000,44.098234
1570053600,44.176771
1570057200,44.182093
1570057576,43.937221
1570058125,43.377844
1570058678,42.823244
1570060112,41.38073
1570060800,40.687983
1570061229,40.544053
1570061653,40.538539
1570062681,40.510762
1570063412,40.4912
1570064400,40.464789
1570067422,40.457993
1570068000,40.456833
1570071600,40.479954
1570075200,40.45925
1570078800,40.457689
1570082400,40.18914
1570086000,39.990539
1570086342,40.174161
1570086874,40.65964
1570087432,41.162364
1570088656,42.266502
1570089600,43.118329
1570089944,43.203357
1570090348,43.121165
1570091076,42.974605
1570091818,42.825516
1570092901,42.608219
1570093361,42.52669
1570093684,42.50905
1570094007,42.528548
1570094330,42.554204
1570094935,42.593222
1570095540,42.634224
1570096492,42.697876
1570096800,42.718248
1570097588,42.672304
1570098114,42.594957
1570098755,42.509057
1570099558,42.403111
1570100400,42.291
1570100873,42.241146
1570101555,42.200364
1570102237,42.160037
1570103338,42.092845
1570104000,42.052716
1570105520,42.116257
1570107600,42.22814
1570109017,42.33047
1570111200,42.47986
1570112050,42.56012
1570113751,42.738482
1570114800,42.853123
1570115418,42.891849
1570116125,42.908902
1570116833,42.927818
1570117837,42.955301
1570118400,42.970539
1570118865,43.011704
1570119796,43.124521
1570120727,43.255596
1570121658,43.377211
1570122000,43.420959
1570122492,43.46571
1570122964,43.478984
1570123437,43.489666
1570124304,43.514392
1570125172,43.536611
1570125600,43.547675
1570126763,43.592066
1570129090,43.684887
1570130280,43.75578
1570132440,43.898788
1570132800,43.923744
1570133575,43.949764
1570135519,43.973001
1570136400,43.983151
1570137938,43.97141
1570140000,43.948027
1570142246,44.075759
1570143600,44.15708
1570144047,43.853847
1570144734,43.115579
1570145423,42.382349
1570146111,41.646862
1570147200,40.485254
1570147526,40.351393
1570147896,40.407849
1570148221,40.463357
1570148895,40.575946
1570150753,40.887051
1570151880,41.217856
1570154040,41.930668
1570154400,42.057052
1570154778,42.081593
1570155125,41.939766
1570155722,41.669771
1570156454,41.342336
1570158000,40.649866
1570158492,40.612925
1570158820,40.731915
1570159149,40.869756
1570159477,40.991533
1570160201,41.267999
1570161600,41.802476
1570162024,41.874015
1570162874,41.918847
1570163723,41.897
1570164572,41.906005
1570165200,41.906372
1570165646,41.807774
1570165986,41.630547
1570166326,41.447109
1570167207,40.983376
1570168295,40.407764
1570168800,40.140483
1570169369,39.952427
1570170192,39.842007
1570171014,39.72869
1570172400,39.531771
1570172730,39.678154
1570173288,40.14836
1570173795,40.570291
1570174841,41.444249
1570176000,42.410755
1570176358,42.487934
1570176702,42.440021
1570177069,42.392577
1570177757,42.305529
1570179217,42.119662
1570179600,42.070883
1570182380,41.683943
1570183200,41.569729
1570183524,41.535047
1570184172,41.481654
1570186376,41.339111
1570186800,41.315051
1570187461,41.283818
1570188783,41.242627
1570190400,41.202011
1570192461,41.365131
1570194000,41.49555
1570196385,41.815281
1570197600,41.97804
1570197924,42.00602
1570198572,42.040775
1570200022,42.083307
1570201200,42.124046
1570202650,42.25461
1570204800,42.463618
1570205605,42.56823
1570207216,42.782791
1570208400,42.942385
1570208724,42.975132
1570209372,43.026884
1570211794,43.184848
1570212726,43.231162
1570214180,43.28392
1570216422,43.355976
1570219200,43.44975
1570222720,43.436806
1570226400,43.68168
1570226724,43.693559
1570227372,43.702743
1570228880,43.698522
1570230000,43.698729
1570230435,43.387992
1570231082,42.700554
1570231815,41.929413
1570232549,41.156287
1570233600,40.049054
1570233974,39.901624
1570234363,39.913326
1570234713,39.920775
1570235274,39.931804
1570235835,39.9431
1570237200,39.970538
1570237738,40.019518
1570238815,40.151611
1570240218,40.346832
1570240800,40.428131
1570241332,40.450203
1570242395,40.461957
1570244385,40.454445
1570244724,40.487024
1570245372,40.592063
1570246020,40.73106
1570246933,40.912322
1570248000,41.123733
1570248582,41.091459
1570249746,40.899297
1570250910,40.640405
1570251600,40.500502
1570252764,40.282663
1570255092,39.832971
1570258800,38.845447
1570259880,39.65439
1570262040,41.571992
1570262400,41.921494
1570262733,41.997215
1570263162,41.897313
1570263938,41.715409
1570264699,41.537076
1570265898,41.256591
1570266519,41.144051
1570266865,41.109032
1570268032,40.994516
1570269600,40.836822
1570270225,40.870814
1570271476,41.015887
1570272726,41.197376
1570273200,41.26442
1570274450,41.178939
1570276800,40.942809
1570278208,41.03481
1570280400,41.244153
1570282013,41.194727
1570284000,41.090749
1570284594,41.186786
1570285784,41.529599
1570286735,41.869144
1570287600,42.142433
1570288455,42.282448
1570289026,42.314286
1570289597,42.356975
1570290730,42.442148
1570291200,42.477111
1570291789,42.567696
1570292967,42.7923
1570294146,43.036696
1570294800,43.171189
1570295291,43.20766
1570296273,43.232909
1570297990,43.232989
1570298400,43.230641
1570300117,43.330231
1570302000,43.441677
1570303030,43.456637
1570305091,43.461015
1570305600,43.458368
1570308199,43.44327
1570309200,43.437277
1570312800,43.457526
1570316400,43.459034
1570316777,43.213229
1570317330,42.646394
1570317886,42.084639
1570319306,40.647213
1570320000,39.944106
1570320304,39.811874
1570320642,39.823343
1570320953,39.839593
1570321264,39.853976
1570322051,39.890686
1570322838,39.927737
1570323600,39.963583
1570326352,39.975169
1570327200,39.978132
1570330800,39.908899
1570334400,39.747345
1570338000,39.959256
1570338324,39.937266
1570338972,39.835576
1570339620,39.684006
1570340268,39.547936
1570341600,39.263787
1570342934,39.006911
1570345200,38.580559
1570345523,38.720512
1570346047,39.225513
1570346588,39.750391
