date,value
1569888000,48.85
1569888322,50.344945
1569888638,49.894048
1569888983,49.8453
1569889329,49.848024
1569889674,49.848701
1569890152,49.847966
1569890971,49.848387
1569893152,49.848084
1569895200,49.847877
1569898800,49.592565
1569902400,49.590783
1569906000,49.590109
1569906648,49.516955
1569907944,49.35638
1569909240,49.199596
1569909600,49.156359
1569911379,48.864771
1569913200,48.565523
1569913680,49.153857
1569914320,49.776524
1569914768,50.213573
1569915821,51.239873
1569916800,52.194057
1569917126,52.071373
1569917540,52.054095
1569918110,52.038284
1569918560,52.025443
1569919176,52.007847
1569919975,51.985016
1569920400,51.97288
1569921537,52.003613
1569923812,52.069514
1569926274,51.914732
1569927600,51.82075
1569928441,51.822521
1569930123,51.836504
1569931200,51.845692
1569933315,51.679623
1569934800,51.562949
1569937720,51.767204
1569938400,51.814883
1569939476,51.962132
1569941152,52.188106
1569942000,52.30255
1569942502,52.311957
1569943508,52.316915
1569945600,52.33113
1569946044,52.361183
1569946934,52.426221
1569948113,52.510404
1569949200,52.587592
1569950783,52.556473
1569952800,52.51393
1569953493,52.525607
1569954880,52.556647
1569956400,52.589167
1569956931,52.660062
1569957993,52.814274
1569959056,52.965933
1569960000,53.100025
1569960430,53.100179
1569961291,53.085139
1569963387,53.054846
1569965695,52.933914
1569967200,52.848512
1569970099,53.051168
1569970800,53.100283
1569971248,52.537184
1569971947,51.84115
1569972762,51.027062
1569973577,50.214177
1569974400,49.393957
1569974954,49.528386
1569975723,49.54151
1569976230,49.552862
1569977377,49.57716
1569978000,49.590094
1569980778,49.591118
1569986335,49.590961
1569992400,49.590487
1569993453,49.466737
1569995560,49.208509
1569996000,49.153613
1569998612,48.912509
1569999600,48.821222
1570000086,49.483136
1570000732,50.204534
1570001185,50.710384
1570002258,51.909312
1570003200,52.961708
1570003552,52.808001
1570003856,52.755074
1570004348,52.685375
1570004804,52.620307
1570005496,52.521381
1570006621,52.360701
1570007298,52.362534
1570008295,52.43815
1570009568,52.529006
1570010400,52.587331
1570012244,52.459729
1570014000,52.335919
1570014727,52.340763
1570016183,52.363689
1570017600,52.384493
1570019382,52.371234
1570022948,52.345472
1570024800,52.332335
1570026408,52.478885
1570028400,52.663103
1570029094,52.701088
1570030482,52.76907
1570032000,52.843148
1570034736,53.040061
1570035600,53.102095
1570039200,53.282256
1570042800,53.104781
1570046400,53.103196
1570050000,53.281974
1570053600,53.359954
1570057200,53.360409
1570057576,52.860103
1570058125,52.300166
1570058678,51.736269
1570060112,50.274032
1570060800,49.572849
1570061229,49.682855
1570061653,49.670184
1570062681,49.640725
1570063412,49.619773
1570064400,49.591445
1570067422,49.590899
1570068000,49.590809
1570071600,49.616603
1570075200,49.591222
1570078800,49.59101
1570082400,49.284275
1570086000,49.077493
1570086342,49.50625
1570086874,49.990096
1570087432,50.494174
1570088656,51.599244
1570089600,52.452321
1570089944,52.269608
1570090348,52.175655
1570091076,52.020455
1570091818,51.861324
1570092901,51.629348
1570093361,51.563624
1570093684,51.586299
1570094007,51.620121
1570094330,51.639851
1570094935,51.683208
1570095540,51.726744
1570096492,51.794388
1570096800,51.816064
1570097588,51.71053
1570098114,51.630452
1570098755,51.543474
1570099558,51.425577
1570100400,51.303022
1570100873,51.272867
1570101555,51.231933
1570102237,51.186016
1570103338,51.116528
1570104000,51.074692
1570105520,51.167683
1570107600,51.300388
1570109017,51.403678
1570111200,51.559979
1570112050,51.655047
1570113751,51.850335
1570114800,51.971087
1570115418,51.990629
1570116125,52.008354
1570116833,52.03067
1570117837,52.057832
1570118400,52.073038
1570118865,52.136298
1570119796,52.272067
1570120727,52.405019
1570121658,52.53688
1570122000,52.585217
1570122492,52.606162
1570122964,52.61429
1570123437,52.630527
1570124304,52.654116
1570125172,52.679464
1570125600,52.691971
1570126763,52.740984
1570129090,52.840781
1570130280,52.921648
1570132440,53.076283
1570132800,53.102282
1570133575,53.114633
1570135519,53.141259
1570136400,53.154349
1570137938,53.1334
1570140000,53.104106
1570142246,53.26166
1570143600,53.357241
1570144047,52.760668
1570144734,52.015902
1570145423,51.268899
1570146111,50.523457
1570147200,49.34428
1570147526,49.50451
1570147896,49.584144
1570148221,49.641531
1570148895,49.761753
1570150753,50.09374
1570151880,50.482177
1570154040,51.256079
1570154400,51.386445
1570154778,51.233923
1570155125,51.052877
1570155722,50.767335
1570156454,50.417486
1570158000,49.677358
1570158492,49.837093
1570158820,50.004563
1570159149,50.127475
1570159477,50.261309
1570160201,50.557151
1570161600,51.124947
1570162024,51.14166
1570162874,51.133191
1570163723,51.130957
1570164572,51.136704
1570165200,51.133969
1570165646,50.900095
1570165986,50.698086
1570166326,50.50985
1570167207,50.011493
1570168295,49.398102
1570168800,49.113597
1570169369,49.010569
1570170192,48.903652
1570171014,48.767092
1570172400,48.56124
1570172730,48.956663
1570173288,49.426462
1570173795,49.847984
1570174841,50.719406
1570176000,51.683475
1570176358,51.517631
1570176702,51.467592
1570177069,51.418649
1570177757,51.324993
1570179217,51.12685
1570179600,51.075063
1570182380,50.658007
1570183200,50.535061
1570183524,50.508361
1570184172,50.463498
1570186376,50.306926
1570186800,50.27631
1570187461,50.255179
1570188783,50.218852
1570190400,50.172827
1570192461,50.375192
1570194000,50.527655
1570196385,50.869931
1570197600,51.044015
1570197924,51.059763
1570198572,51.080823
1570200022,51.131422
1570201200,51.174756
1570202650,51.327761
1570204800,51.557818
1570205605,51.672725
1570207216,51.903178
1570208400,52.072595
1570208724,52.098371
1570209372,52.143302
1570211794,52.315616
1570212726,52.358172
1570214180,52.40901
1570216422,52.489492
1570219200,52.588713
1570222720,52.564483
1570226400,52.844371
1570226724,52.847902
1570227372,52.846726
1570228880,52.845693
1570230000,52.846501
1570230435,52.264382
1570231082,51.573052
1570231815,50.787892
1570232549,50.003996
1570233600,48.880358
1570233974,49.003543
1570234363,49.015875
1570234713,49.022648
1570235274,49.034869
1570235835,49.046866
1570237200,49.076096
1570237738,49.148598
1570238815,49.30522
1570240218,49.505509
1570240800,49.58796
1570241332,49.593069
1570242395,49.590668
1570244385,49.590898
1570244724,49.651754
1570245372,49.794383
1570246020,49.936315
1570246933,50.127898
1570248000,50.354735
1570248582,50.249061
1570249746,49.990634
1570250910,49.741786
1570251600,49.596038
1570252764,49.35413
1570255092,48.870599
1570258800,47.794995
1570259880,48.874685
1570262040,50.854426
1570262400,51.165849
1570262733,50.976179
1570263162,50.860238
1570263938,50.666766
1570264699,50.476175
1570265898,50.176301
1570266519,50.088789
1570266865,50.056895
1570268032,49.92893
1570269600,49.760047
1570270225,49.842228
1570271476,50.02684
1570272726,50.204242
1570273200,50.270889
1570274450,50.135821
1570276800,49.86488
1570278208,50.019391
1570280400,50.270563
1570282013,50.162659
1570284000,50.022332
1570284594,50.210388
1570285784,50.637589
1570286735,50.969731
1570287600,51.26853
1570288455,51.34605
1570289026,51.38493
1570289597,51.435741
1570290730,51.520511
1570291200,51.553816
1570291789,51.679841
1570292967,51.936365
1570294146,52.1874
1570294800,52.326575
1570295291,52.338644
1570296273,52.342288
1570297990,52.354384
1570298400,52.357894
1570300117,52.466894
1570302000,52.58729
1570303030,52.590019
1570305091,52.588908
1570305600,52.5879
1570308199,52.570909
1570309200,52.564234
1570312800,52.589101
1570316400,52.589324
1570316777,52.0854
1570317330,51.517038
1570317886,50.945472
1570319306,49.487247
1570320000,48.774908
1570320304,48.897997
1570320642,48.928626
1570320953,48.943281
1570321264,48.958702
1570322051,48.998253
1570322838,49.037477
1570323600,49.075382
1570326352,49.076765
1570327200,49.077101
1570330800,48.999785
1570334400,48.820238
1570338000,49.074742
1570338324,49.013557
1570338972,48.859842
1570339620,48.706957
1570340268,48.564579
1570341600,48.254904
1570342934,47.988824
1570345200,47.535866
1570345523,47.958399
1570346047,48.482347
1570346588,49.009465
1570347587,49.984544
1570348800,51.167056
1570349165,50.993083
1570349677,50.899308
1570350229,50.804904
1570351143,50.647825
1570352400,50.43228
1570352970,50.403193
1570354111,50.35706
1570356000,50.278948
1570357760,50.150539
1570359600,50.017653
1570362514,49.748186
1570363200,49.68475
1570363524,49.686541
1570364172,49.702496
1570365707,49.737005
1570366800,49.759253
1570368335,49.867762
1570370400,50.015266
1570372995,50.293411
1570377600,50.787026
1570382791,51.306529
1570384800,51.507431
1570385383,51.519106
1570386153,51.527018
1570386923,51.540466
1570388084,51.555289
1570388400,51.558909
1570390077,51.560865
1570393431,51.560842
1570395600,51.559458
1570397760,51.713235
1570399200,51.815977
1570399983,51.818973
1570401199,51.81681
1570402414,51.819179
1570402800,51.819648
1570403211,51.307058
1570403810,50.741307
1570404508,50.07763
1570406019,48.644826
1570406400,48.284271
1570406780,48.363511
1570407394,48.309769
1570407722,48.276611
1570408616,48.187428
1570409976,48.05102
1570410319,48.044534
1570410958,48.04652
1570412529,48.047861
1570413600,48.046874
1570415170,48.102121
1570418311,48.215142
1570420800,48.303896
1570423941,48.081556
1570424400,48.04905
1570425371,48.0124
1570427314,47.943686
1570428000,47.920042
1570428837,47.715946
1570430513,47.291765
1570431600,47.018842
