date,value
1569888000,38.0
1569888322,40.806423
1569888638,41.660446
1569888983,41.687943
1569889329,41.680306
1569889674,41.680817
1569890152,41.681807
1569890971,41.680954
1569893152,41.681676
1569895200,41.6821
1569898800,41.460688
1569902400,41.443184
1569906000,41.43484
1569906648,41.393648
1569907944,41.262726
1569909240,41.107003
1569909600,41.062593
1569911379,40.808645
1569913200,40.539652
1569913680,40.788821
1569914320,41.416679
1569914768,41.850717
1569915821,42.868913
1569916800,43.815651
1569917126,43.967978
1569917540,43.95441
1569918110,43.938722
1569918560,43.926764
1569919176,43.910395
1569919975,43.889171
1569920400,43.877887
1569921537,43.894519
1569923812,43.951103
1569926274,43.832229
1569927600,43.754753
1569928441,43.73563
1569930123,43.737432
1569931200,43.749396
1569933315,43.615867
1569934800,43.516802
1569937720,43.664529
1569938400,43.700285
1569939476,43.823244
1569941152,44.037898
1569942000,44.145719
1569942502,44.173016
1569943508,44.194008
1569945600,44.202654
1569946044,44.219778
1569946934,44.271185
1569948113,44.353643
1569949200,44.42613
1569950783,44.415882
1569952800,44.386236
1569953493,44.384427
1569954880,44.405003
1569956400,44.438758
1569956931,44.484231
1569957993,44.611411
1569959056,44.760439
1569960000,44.88665
1569960430,44.90839
1569961291,44.915183
1569963387,44.876995
1569965695,44.777293
1569967200,44.705662
1569970099,44.858703
1569970800,44.896948
1569971248,44.638177
1569971947,43.944721
1569972762,43.142683
1569973577,42.338177
1569974400,41.526929
1569974954,41.370114
1569975723,41.391133
1569976230,41.400882
1569977377,41.424086
1569978000,41.436872
1569980778,41.441943
1569986335,41.442625
1569992400,41.44081
1569993453,41.351934
1569995560,41.123557
1569996000,41.069395
1569998612,40.83701
1569999600,40.749703
1570000086,41.058082
1570000732,41.778662
1570001185,42.277211
1570002258,43.458099
1570003200,44.494782
1570003552,44.671693
1570003856,44.636817
1570004348,44.569588
1570004804,44.509289
1570005496,44.417221
1570006621,44.267759
1570007298,44.234442
1570008295,44.275602
1570009568,44.37432
1570010400,44.436644
1570012244,44.338647
1570014000,44.234207
1570014727,44.21745
1570016183,44.22526
1570017600,44.249165
1570019382,44.242331
1570022948,44.219447
1570024800,44.205634
1570026408,44.320831
1570028400,44.481044
1570029094,44.529807
1570030482,44.601814
1570032000,44.669045
1570034736,44.845689
1570035600,44.901705
1570039200,45.075873
1570042800,44.934847
1570046400,44.923011
1570050000,45.076847
1570053600,45.155463
1570057200,45.161393
1570057576,44.94811
1570058125,44.388986
1570058678,43.83486
1570060112,42.394448
1570060800,41.702811
1570061229,41.528248
1570061653,41.523436
1570062681,41.495839
1570063412,41.476508
1570064400,41.450413
1570067422,41.442749
1570068000,41.441441
1570071600,41.464256
1570075200,41.4441
1570078800,41.442385
1570082400,41.178302
1570086000,40.98066
1570086342,41.135349
1570086874,41.619973
1570087432,42.122692
1570088656,43.225763
1570089600,44.076872
1570089944,44.194941
1570090348,44.115296
1570091076,43.969589
1570091818,43.821655
1570092901,43.605998
1570093361,43.523182
1570093684,43.500773
1570094007,43.517434
1570094330,43.543912
1570094935,43.582686
1570095540,43.623131
1570096492,43.686574
1570096800,43.706969
1570097588,43.667708
1570098114,43.591294
1570098755,43.504957
1570099558,43.400687
1570100400,43.290014
1570100873,43.23759
1570101555,43.196462
1570102237,43.156989
1570103338,43.089932
1570104000,43.04992
1570105520,43.110102
1570107600,43.219504
1570109017,43.321664
1570111200,43.470287
1570112050,43.548881
1570113751,43.72518
1570114800,43.839077
1570115418,43.880106
1570116125,43.897387
1570116833,43.915679
1570117837,43.943346
1570118400,43.958682
1570118865,43.997274
1570119796,44.107045
1570120727,44.237925
1570121658,44.358489
1570122000,44.401751
1570122492,44.448918
1570122964,44.463426
1570123437,44.473221
1570124304,44.498104
1570125172,44.520014
1570125600,44.530912
1570126763,44.574715
1570129090,44.666709
1570130280,44.736441
1570132440,44.878037
1570132800,44.902858
1570133575,44.930549
1570135519,44.953532
1570136400,44.963268
1570137938,44.952603
1570140000,44.929945
1570142246,45.054131
1570143600,45.133748
1570144047,44.866601
1570144734,44.128944
1570145423,43.39739
1570146111,42.662775
1570147200,41.50283
1570147526,41.335524
1570147896,41.387319
1570148221,41.442647
1570148895,41.554386
1570150753,41.862988
1570151880,42.187091
1570154040,42.892179
1570154400,43.017944
1570154778,43.062509
1570155125,42.927351
1570155722,42.659158
1570156454,42.334343
1570158000,41.647349
1570158492,41.58942
1570158820,41.699278
1570159149,41.839208
1570159477,41.960313
1570160201,42.233684
1570161600,42.764779
1570162024,42.841907
1570162874,42.893939
1570163723,42.870126
1570164572,42.878795
1570165200,42.879827
1570165646,42.796387
